timestamp,site_id,packet_loss,latency,throughput,signal_quality,vpn_activity,packet_loss_rolling_mean,packet_loss_lag1,latency_rolling_mean,latency_lag1,throughput_rolling_mean,throughput_lag1,signal_quality_rolling_mean,signal_quality_lag1,vpn_activity_rolling_mean,vpn_activity_lag1,PCA Component 1,PCA Component 2,PCA Component 3,PCA Component 4,PCA Component 5,PCA Component 6,PCA Component 7,PCA Component 8,PCA Component 9,PCA Component 10,PCA Component 11,IsolationForest_Anomaly,Autoencoder_Anomaly,Both_Models_Anomaly,Only_IsolationForest,Only_Autoencoder
1/1/2024 12:00,site_5,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 13:00,site_1,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 13:00,site_2,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 13:00,site_3,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 13:00,site_4,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 13:00,site_5,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 14:00,site_1,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 14:00,site_2,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 14:00,site_3,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 14:00,site_4,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 14:00,site_5,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 15:00,site_1,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 15:00,site_2,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
1/1/2024 15:00,site_3,2.406988219,39.91154633,72.81345621,66.83815828,6,2.406988219,2.406988219,39.91154633,39.91154633,72.81345621,72.81345621,66.83815828,66.83815828,6,6,2.751385702,-0.038710129,0.097598335,0.03865644,-0.009256587,0.004027309,0.004392354,-0.00019487,0.160150194,0.000764233,0.015381244,0,0,0,0,0
